,Freq,Real,Imag
0,0.01,89.67881057789957,-0.23655390599222775
1,0.012589254117941675,89.2136056778692,-0.43629525303844474
2,0.015848931924611134,89.628266995791,-0.10196264202662186
3,0.0199526231496888,88.61137614979675,-1.1808786287987492
4,0.025118864315095794,89.74629418745786,-1.3919228255603096
5,0.03162277660168379,89.17826523013275,-2.1103864306108098
6,0.039810717055349734,89.07452638941186,-1.4204655388451402
7,0.05011872336272725,88.9906556446439,-1.590903516854723
8,0.06309573444801933,88.61483788078785,-1.4361899368176965
9,0.07943282347242814,88.29210853720512,-2.5493086182052824
10,0.1,88.83824499688215,-3.2489384410423963
11,0.12589254117941676,87.87947026361509,-2.981369002029022
12,0.15848931924611143,87.05556251292772,-4.652346431203251
13,0.19952623149688797,88.10071779611786,-4.244434463199257
14,0.25118864315095807,86.68202349493629,-5.843774243225973
15,0.31622776601683794,86.26971000404438,-6.626871134341696
16,0.3981071705534973,84.53266455231336,-6.931521065483148
17,0.5011872336272725,83.83584191274733,-7.261462872974491
18,0.6309573444801934,82.26939172293834,-8.917603427440405
19,0.7943282347242817,81.182365597849,-9.392017353888342
20,1.0,78.98297912874611,-10.595569540592592
21,1.2589254117941675,77.03644089027527,-11.03714823923195
22,1.584893192461114,75.37847485266934,-11.387885570093538
23,1.9952623149688808,73.2216831039118,-10.137496824166575
24,2.5118864315095824,70.95871936613935,-10.374462556911924
25,3.1622776601683795,67.37848038089197,-10.394117800378636
26,3.981071705534973,67.1419586414061,-9.25323661256347
27,5.011872336272725,67.15494066043632,-8.910209282286438
28,6.309573444801936,64.43344637328819,-7.922387066897294
29,7.943282347242821,63.64517347967058,-7.6732277422814175
30,10.0,62.92109143485135,-5.47880004756812
31,12.589254117941675,62.63515961520987,-5.054356249795295
32,15.848931924611142,62.35265977765639,-4.754310983422655
33,19.952623149688808,61.15116206956944,-4.848765159147439
34,25.11886431509582,61.084852516051306,-4.55801838594161
35,31.622776601683793,60.55857148322007,-4.618657996312168
36,39.810717055349734,59.463969003883115,-4.662181820630329
37,50.11872336272725,59.18651259039614,-5.050436519514199
38,63.095734448019364,59.55482473451059,-5.572622390800223
39,79.43282347242821,57.833674388495666,-5.453047899131735
40,100.0,58.183291184654415,-5.466324844445019
41,125.89254117941688,57.54372913366137,-6.500395353526563
42,158.48931924611142,57.77304793065989,-7.203959823566325
43,199.52623149688787,56.498365199233824,-8.194954799248645
44,251.18864315095823,54.85052094880246,-10.072131852015579
45,316.22776601683796,53.39200562826674,-11.951406162910905
46,398.1071705534977,52.14099034881727,-11.494781802801489
47,501.18723362727246,49.335095953824556,-13.170761651886531
48,630.9573444801943,47.40621585915485,-15.77570058959316
49,794.3282347242822,46.46922624097034,-17.498730564851407
50,1000.0,42.12471785565536,-17.339050715345994
51,1258.9254117941687,38.39966058025954,-17.408330671580654
52,1584.893192461114,34.81981090278568,-18.978086558024096
53,1995.262314968883,32.10646902334713,-17.940934756969064
54,2511.886431509582,27.82248389518904,-17.114883038190857
55,3162.2776601683795,25.617262062890497,-15.717278523017718
56,3981.0717055349774,21.973308398095135,-14.925361437756198
57,5011.872336272725,21.389819915408943,-13.20871398960925
58,6309.573444801943,18.861313413773182,-12.01844164778765
59,7943.282347242822,16.676237844186826,-9.911782210967834
60,10000.0,15.821435320278368,-8.873134372461513
61,12589.254117941688,13.44792271901151,-8.305515385062115
62,15848.93192461114,13.115709574759979,-7.140934823191135
63,19952.62314968883,13.094437262078994,-5.5623409589219
64,25118.864315095823,13.074139644658196,-3.3335079452204246
65,31622.776601683792,10.961680255287439,-4.93352266037771
66,39810.71705534977,11.766300672316634,-3.636797198213434
67,50118.72336272725,10.763171374543646,-2.5411264558293696
68,63095.73444801943,11.143330883920775,-3.148805692273241
69,79432.82347242821,11.079202078533918,-1.9072350092312604
70,100000.0,10.589853866090303,-2.7102713205964344
71,125892.54117941688,9.782459896970787,-2.51036414546547
72,158489.3192461114,10.359610392099226,-1.3231486724504065
73,199526.2314968883,9.759891327031815,-1.1273519330018273
74,251188.6431509582,10.477452771191814,-0.8472130346650323
75,316227.7660168379,10.036148467960773,-0.2083919284504226
76,398107.17055349774,10.530055302932917,0.4780788813307886
77,501187.2336272725,9.652171196353537,-1.2167829242582406
78,630957.3444801943,10.344798909463846,0.1720906843715993
79,794328.2347242822,10.38865215290208,-0.7174045457226782
80,1000000.0,10.584376760416376,-0.638114787386576
