,Freq,Real,Imag
0,0.01,109.00608188278783,-1.8098287045977628
1,0.012589254117941675,109.84257679206807,-0.781471319088594
2,0.015848931924611134,109.26453626333499,-0.6817741055884919
3,0.0199526231496888,109.71013152346114,-0.9735839920298918
4,0.025118864315095794,110.32541271322079,-1.4732739209040755
5,0.03162277660168379,109.03689015602508,-1.9408601370701297
6,0.039810717055349734,109.18106139533857,-2.7503813262743346
7,0.05011872336272725,108.11348979577255,-2.712687810023251
8,0.06309573444801933,109.05527493526796,-3.5797884574552357
9,0.07943282347242814,107.80463472002462,-4.194716016114603
10,0.1,107.5426207024432,-5.550028427433838
11,0.12589254117941676,108.49151331899667,-5.997996365119831
12,0.15848931924611143,105.72203608956173,-6.485281192702882
13,0.19952623149688797,105.74448240757782,-8.973472091690688
14,0.25118864315095807,105.36079815767029,-9.115789209581148
15,0.31622776601683794,103.39622711848712,-9.736180406082626
16,0.3981071705534973,102.11294379550378,-11.518154678935083
17,0.5011872336272725,100.07456857859258,-12.90422824755219
18,0.6309573444801934,97.77280745056528,-15.348243677929691
19,0.7943282347242817,95.02383483170374,-15.701373363123594
20,1.0,91.54567272958667,-17.027042297538717
21,1.2589254117941675,88.47318133509191,-17.971267603545424
22,1.584893192461114,84.95995656851936,-17.560556973660887
23,1.9952623149688808,81.9194303173026,-18.066544220045472
24,2.5118864315095824,78.02179819507867,-17.596632243389628
25,3.1622776601683795,74.77199136439972,-16.123552478928175
26,3.981071705534973,72.73930849043893,-15.598922171021105
27,5.011872336272725,69.22039548404892,-14.961698751466244
28,6.309573444801936,68.2616713129194,-12.631079114216984
29,7.943282347242821,65.81869165753422,-11.525852243033183
30,10.0,64.64961825128972,-9.825443176972856
31,12.589254117941675,63.6637187983698,-9.039941753800488
32,15.848931924611142,63.259603190365354,-7.901437396657801
33,19.952623149688808,62.49981632293162,-6.576321998883718
34,25.11886431509582,61.05591415359819,-6.330703816175848
35,31.622776601683793,61.02071731933362,-6.401295288389526
36,39.810717055349734,60.10719819028205,-6.158624757493515
37,50.11872336272725,59.80961003443388,-5.644393473511494
38,63.095734448019364,59.39905906958323,-6.836108594964394
39,79.43282347242821,59.12732884845978,-5.554942181801021
40,100.0,58.69801519937099,-6.056924918039488
41,125.89254117941688,58.43894008467839,-7.210904210262533
42,158.48931924611142,58.21746237244158,-8.704761897488162
43,199.52623149688787,56.52757633566383,-8.950693228092094
44,251.18864315095823,55.1676524979688,-9.76205288155969
45,316.22776601683796,53.938363232319304,-11.180208740617685
46,398.1071705534977,53.18799045719377,-12.412050690418084
47,501.18723362727246,49.79827659795211,-13.937193636713996
48,630.9573444801943,48.35497699727842,-14.759095457339187
49,794.3282347242822,44.49120397745148,-16.30857048662815
50,1000.0,42.00729106113008,-18.441059674501275
51,1258.9254117941687,38.168951660470945,-17.721272087483932
52,1584.893192461114,36.14912369014527,-17.845848006563635
53,1995.262314968883,31.23607371709523,-18.474438499175513
54,2511.886431509582,28.152453768833933,-17.660853657108394
55,3162.2776601683795,26.403709240755628,-16.300661984496067
56,3981.0717055349774,23.139823106826324,-15.546548688318284
57,5011.872336272725,21.109025200491274,-13.837468674974609
58,6309.573444801943,18.187459077327297,-11.951857690153131
59,7943.282347242822,16.700612251084465,-10.874029431012149
60,10000.0,15.781911905435027,-10.053158911873423
61,12589.254117941688,14.03970029963622,-7.757371308160442
62,15848.93192461114,13.269003824679654,-6.28451518927416
63,19952.62314968883,11.850403433473451,-5.98882766792239
64,25118.864315095823,12.833975860729026,-5.143612130292578
65,31622.776601683792,11.534844550300337,-3.775125791324799
66,39810.71705534977,10.5379307511021,-2.5029696739712386
67,50118.72336272725,10.842032596450593,-1.4407981427321217
68,63095.73444801943,11.190023806568878,-2.5605561870443596
69,79432.82347242821,10.720561479382095,-2.9351362454171612
70,100000.0,10.66440216473253,-2.1870469486287023
71,125892.54117941688,10.97733284607144,-2.4359175658038597
72,158489.3192461114,10.461422899729829,-1.6679593144282037
73,199526.2314968883,10.051529431593002,-0.9084020510004833
74,251188.6431509582,10.40464611880311,-1.5859481725116344
75,316227.7660168379,9.860261940361829,-0.7347512443999841
76,398107.17055349774,10.593513507760557,-0.3952397144113179
77,501187.2336272725,10.961068987514025,-0.4065927764971645
78,630957.3444801943,10.199075386463067,-0.6019356498979844
79,794328.2347242822,10.528395351094668,-0.4497259836147719
80,1000000.0,9.91502490235097,-0.18581603006056938
